track_spotifyID,artist_spotifyID,artist_mbid,artist_name,track_url,track_popularity,track_duration_ms,track_is_local,albumID,album_track_number,album_release_date,album_type
7knLcYCOSaURD0d7HUULFM,4TAoP0f9OuWZUesao43xUW,,Mr Eazi,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,74,218826,False,6ylFfzx32ICw4L1A7YWNLN,8,2019-06-28,album
7alOsNr36sJ8CyOEP4aILq,1vyhD5VmyZ7KMfW5gqLgo5,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,J Balvin,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,70,270400,False,6ylFfzx32ICw4L1A7YWNLN,7,2019-06-28,album
7alOsNr36sJ8CyOEP4aILq,4q3ewBCX7sLwd24euuV69X,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Bad Bunny,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,70,270400,False,6ylFfzx32ICw4L1A7YWNLN,7,2019-06-28,album
6SYSu569pfYdkDT9A5lZqi,1vyhD5VmyZ7KMfW5gqLgo5,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,J Balvin,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,70,198320,False,6ylFfzx32ICw4L1A7YWNLN,3,2019-06-28,album
6SYSu569pfYdkDT9A5lZqi,4q3ewBCX7sLwd24euuV69X,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Bad Bunny,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,70,198320,False,6ylFfzx32ICw4L1A7YWNLN,3,2019-06-28,album
3cg9A9GVyZAT2CPevqWr65,1i8SpTcr7yvPOmcqrbnVXY,f2651b63-a44d-4d1d-ba64-d981d971ecd1,Ozuna,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,69,370491,False,2pPWcgEOlrdKw2JVcjNutY,1,2019-06-25,single
3cg9A9GVyZAT2CPevqWr65,2R21vXR83lH98kGeO99Y66,87a75fc3-59e7-4598-925c-8e230bce5db9,Anuel AA,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,69,370491,False,2pPWcgEOlrdKw2JVcjNutY,1,2019-06-25,single
2zjGJ0dChMR0KxBZS15aqo,0YinUQ50QDB7ZxSCLyQ40k,0612bcce-e351-40be-b3d7-2bb5e1c23479,Mustard,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,80,174100,False,2WrNHOba5u6P9S9xEboaUy,4,2019-06-28,album
2zjGJ0dChMR0KxBZS15aqo,7rkW85dBwwrJtlHRDkJDAC,418fe547-4bec-48fe-8df0-ed25e27f4570,NAV,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,80,174100,False,2WrNHOba5u6P9S9xEboaUy,4,2019-06-28,album
2zjGJ0dChMR0KxBZS15aqo,699OTQXzgjhIYAHMy9RyPD,,Playboi Carti,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,80,174100,False,2WrNHOba5u6P9S9xEboaUy,4,2019-06-28,album
2zjGJ0dChMR0KxBZS15aqo,31W5EY0aAly4Qieq6OFu6I,c1708d03-8a66-46eb-848e-fe0d233ffb39,A Boogie Wit da Hoodie,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,80,174100,False,2WrNHOba5u6P9S9xEboaUy,4,2019-06-28,album
6vBdBCoOhKHiYDDOcorfNo,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,32,174960,False,4FFBjcmX06VmazABtpRMyv,1,2019-07-05,single
6vBdBCoOhKHiYDDOcorfNo,50co4Is1HCEo8bhOyUWKpn,800760de-bdf8-43a2-8fe0-44a2401a5515,Young Thug,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,32,174960,False,4FFBjcmX06VmazABtpRMyv,1,2019-07-05,single
5aubXDnDNVKA5pS7EnR0mp,63X1WKthLQidtqxxO2sgeq,,MIST,https://open.spotify.com/track/5aubXDnDNVKA5pS7EnR0mp,69,163142,False,7lzPfE5rJUzW1OL1ZEVvJe,1,2019-07-04,single
5aubXDnDNVKA5pS7EnR0mp,3rbtPd0NcvhO2AzMfzx90z,,Fredo,https://open.spotify.com/track/5aubXDnDNVKA5pS7EnR0mp,69,163142,False,7lzPfE5rJUzW1OL1ZEVvJe,1,2019-07-04,single
40OMBMYRk5IQL6xCzGM0JA,60d24wfXkVzDSfLS6hyCjZ,3e1f2ee4-16be-4406-bf18-6173840cf2b1,Martin Garrix,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,34,163804,False,3UwcZ5menPSCTvdxyYgxZj,1,2019-07-10,album
40OMBMYRk5IQL6xCzGM0JA,3JhNCzhSMTxs9WLGJJxWOY,,Macklemore,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,34,163804,False,3UwcZ5menPSCTvdxyYgxZj,1,2019-07-10,album
40OMBMYRk5IQL6xCzGM0JA,4UXqAaa6dQYAk18Lv7PEgX,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,34,163804,False,3UwcZ5menPSCTvdxyYgxZj,1,2019-07-10,album
4QEMi9FXOolfFFlLFUIolw,5VadK1havLhK1OpKYsXv9y,,D-Block Europe,https://open.spotify.com/track/4QEMi9FXOolfFFlLFUIolw,62,205333,False,1znn7QlElfcu5CdyuUOawh,1,2019-07-05,single
2hN5zu0d36ccHGHINeo1Mg,0BKx4UjPvXVGY15u0xFbbi,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,https://open.spotify.com/track/2hN5zu0d36ccHGHINeo1Mg,64,168853,False,7p725khtddAkGwHA67I94h,2,2019-07-05,album
5ug4vqGZ3eisGhY1IsziNX,6eUKZXaKkcviH0Ku9w2n3V,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,https://open.spotify.com/track/5ug4vqGZ3eisGhY1IsziNX,73,243266,False,6Z5DhADmyybfKNdymaPLjB,1,2019-07-05,single
5ug4vqGZ3eisGhY1IsziNX,1ooV8YZC1KbpEcrmI8WH0F,0aeea1ef-8d96-4556-8c4a-84b88ae271bb,Yebba,https://open.spotify.com/track/5ug4vqGZ3eisGhY1IsziNX,73,243266,False,6Z5DhADmyybfKNdymaPLjB,1,2019-07-05,single
6EBrsshL06rKyB33oUKZ7P,5r3fI2q1YU3QyVP7oncOQ9,d919078e-7db6-4c84-9061-1c36e0ec454a,The Plug,https://open.spotify.com/track/6EBrsshL06rKyB33oUKZ7P,57,202838,False,77QaRhETtj1oS39f6bbfOa,3,2019-07-05,album
6EBrsshL06rKyB33oUKZ7P,4q6hTJmeYXCwp0ivdtoSWA,,Dappy,https://open.spotify.com/track/6EBrsshL06rKyB33oUKZ7P,57,202838,False,77QaRhETtj1oS39f6bbfOa,3,2019-07-05,album
6EBrsshL06rKyB33oUKZ7P,2jku7tDXc6XoB6MO2hFuqg,5b8ec72b-9e39-4a06-a2bf-964166b92a71,Tory Lanez,https://open.spotify.com/track/6EBrsshL06rKyB33oUKZ7P,57,202838,False,77QaRhETtj1oS39f6bbfOa,3,2019-07-05,album
40HiuQ6ZVkp0QpOXI2QUBp,6UCQYrcJ6wab6gnQ89OJFh,,Headie One,https://open.spotify.com/track/40HiuQ6ZVkp0QpOXI2QUBp,52,194106,False,4FcFSnUhXN8MLoX7CQGdUg,1,2019-07-04,single
40HiuQ6ZVkp0QpOXI2QUBp,2p1fiYHYiXz9qi0JJyxBzN,38474d18-9204-4f60-a137-1fcc6750b869,Skepta,https://open.spotify.com/track/40HiuQ6ZVkp0QpOXI2QUBp,52,194106,False,4FcFSnUhXN8MLoX7CQGdUg,1,2019-07-04,single
5gDQm47YjTJkdkTnfNFRMC,0BKx4UjPvXVGY15u0xFbbi,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,https://open.spotify.com/track/5gDQm47YjTJkdkTnfNFRMC,63,173331,False,7p725khtddAkGwHA67I94h,6,2019-07-05,album
5o8lxcSYAj8uXTiIHoyyA9,5pDjmC5mRl7vDJhsjVwNfk,9f185fc4-1533-4239-9033-f9fe306df3a9,Freya Ridings,https://open.spotify.com/track/5o8lxcSYAj8uXTiIHoyyA9,69,211838,False,2r0ybH1gnkMCRq1ZnBrPXx,1,2019-05-30,single
2gTdDMpNxIRFSiu7HutMCg,6TIYQ3jFPwQSRmorSezPxX,f6af669a-56ea-448a-a044-de76181ada33,Machine Gun Kelly,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,78,169397,False,0bJIHF1Or1YBLFBMwv53K2,14,2019-07-05,album
2gTdDMpNxIRFSiu7HutMCg,6Ad91Jof8Niiw0lGLLi3NW,97529a9e-4b5a-4a9c-9c08-c42401d1c268,YUNGBLUD,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,78,169397,False,0bJIHF1Or1YBLFBMwv53K2,14,2019-07-05,album
2gTdDMpNxIRFSiu7HutMCg,4exLIFE8sISLr28sqG1qNX,,Travis Barker,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,78,169397,False,0bJIHF1Or1YBLFBMwv53K2,14,2019-07-05,album
6EbduYTr62sSzvl36wWiFM,6eUKZXaKkcviH0Ku9w2n3V,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,69,209120,False,4uoEruXjt0APvHaSqrwqPH,1,2019-07-05,single
6EbduYTr62sSzvl36wWiFM,4YLtscXsxbVgi031ovDDdh,71d58182-aa37-4c04-b21a-efe46ea0f221,Chris Stapleton,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,69,209120,False,4uoEruXjt0APvHaSqrwqPH,1,2019-07-05,single
6EbduYTr62sSzvl36wWiFM,0du5cEVh5yTK9QJze8zA0C,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,Bruno Mars,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,69,209120,False,4uoEruXjt0APvHaSqrwqPH,1,2019-07-05,single
6uAm7pG66O1XesXS9bpHSF,56oDRnqbIiwx4mymNEv7dS,8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,23,159011,False,5PMpdvn38HScK6IuLniRep,1,2016-03-11,single
707G2An6l0OKGioSWZx3f2,2abTBfFq5PSoASI2PSysLV,,Kenny Allstar,https://open.spotify.com/track/707G2An6l0OKGioSWZx3f2,58,175448,False,2ACuBGFYwnbuIIBvnp7rxV,1,2019-07-04,single
707G2An6l0OKGioSWZx3f2,47rT8CoKTbr0S945AGgATQ,,DigDat,https://open.spotify.com/track/707G2An6l0OKGioSWZx3f2,58,175448,False,2ACuBGFYwnbuIIBvnp7rxV,1,2019-07-04,single
3zgKEF4I4ILmTTSBvtiRlJ,7k9T7lZlHjRAM1bb0r9Rm3,,Wiley,https://open.spotify.com/track/3zgKEF4I4ILmTTSBvtiRlJ,62,186874,False,1bE9v4U6xT3MDCh2SPn3jH,1,2019-07-05,single
3zgKEF4I4ILmTTSBvtiRlJ,1LKo6ZA3RNvKtLa6zDu32S,,Kranium,https://open.spotify.com/track/3zgKEF4I4ILmTTSBvtiRlJ,62,186874,False,1bE9v4U6xT3MDCh2SPn3jH,1,2019-07-05,single
3zgKEF4I4ILmTTSBvtiRlJ,4q6hTJmeYXCwp0ivdtoSWA,,Dappy,https://open.spotify.com/track/3zgKEF4I4ILmTTSBvtiRlJ,62,186874,False,1bE9v4U6xT3MDCh2SPn3jH,1,2019-07-05,single
3zgKEF4I4ILmTTSBvtiRlJ,2jku7tDXc6XoB6MO2hFuqg,5b8ec72b-9e39-4a06-a2bf-964166b92a71,Tory Lanez,https://open.spotify.com/track/3zgKEF4I4ILmTTSBvtiRlJ,62,186874,False,1bE9v4U6xT3MDCh2SPn3jH,1,2019-07-05,single
4no0eHn4fEB7tN1yZSXMma,7jVv8c5Fj3E9VhNjxT4snq,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,https://open.spotify.com/track/4no0eHn4fEB7tN1yZSXMma,63,148653,False,4IRiXE5NROxknUSAUSjMoO,7,2019-06-21,single
0YTXcXihG2qpxb3U3LbPfc,5r3fI2q1YU3QyVP7oncOQ9,d919078e-7db6-4c84-9061-1c36e0ec454a,The Plug,https://open.spotify.com/track/0YTXcXihG2qpxb3U3LbPfc,62,245333,False,77QaRhETtj1oS39f6bbfOa,2,2019-07-05,album
0YTXcXihG2qpxb3U3LbPfc,5VadK1havLhK1OpKYsXv9y,,D-Block Europe,https://open.spotify.com/track/0YTXcXihG2qpxb3U3LbPfc,62,245333,False,77QaRhETtj1oS39f6bbfOa,2,2019-07-05,album
0YTXcXihG2qpxb3U3LbPfc,4DdkRBBYG6Yk9Ka8tdJ9BW,92631c53-91ed-48f5-a09d-a104ba69cdc7,Offset,https://open.spotify.com/track/0YTXcXihG2qpxb3U3LbPfc,62,245333,False,77QaRhETtj1oS39f6bbfOa,2,2019-07-05,album
6MF4tRr5lU8qok8IKaFOBE,1iNqsUDUraNWrj00bqssQG,f7a94446-aa3f-41e6-b3d0-46dd695d7d6e,Dreamville,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,75,202040,False,2n3quCZ0anEa46j2IveacI,1,2019-07-05,album
6MF4tRr5lU8qok8IKaFOBE,6l3HvQ5sa6mXTsMTB19rO5,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,75,202040,False,2n3quCZ0anEa46j2IveacI,1,2019-07-05,album
6MF4tRr5lU8qok8IKaFOBE,75WcpJKWXBV3o3cfluWapK,,Lute,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,75,202040,False,2n3quCZ0anEa46j2IveacI,1,2019-07-05,album
6MF4tRr5lU8qok8IKaFOBE,4r63FhuTkUYltbVAg5TQnk,87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,75,202040,False,2n3quCZ0anEa46j2IveacI,1,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,1iNqsUDUraNWrj00bqssQG,f7a94446-aa3f-41e6-b3d0-46dd695d7d6e,Dreamville,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,6U3ybJ9UHNKEdsH7ktGBZ7,d616b606-cf6a-4b6e-ab0f-e253b8db6610,JID,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,70gP6Ry4Uo0Yx6uzPIdaiJ,3ba54400-4c97-450f-b108-bcd90b9b2b76,Bas,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,6l3HvQ5sa6mXTsMTB19rO5,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,5MbNzCW3qokGyoo9giHA3V,383005e1-657d-468b-a448-08ecf35b3943,EARTHGANG,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
36J0iaPDGbYGsHvYpaYs3k,5yPzzu25VzEk8qrGTLIrE1,,Young Nudy,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,72,169146,False,2n3quCZ0anEa46j2IveacI,2,2019-07-05,album
5opjywL6TBjJRF22TcFDMo,2Im8m4STDBosjfmb5hmP80,c5e87fcd-9cad-4e60-b26a-20ab2cf0def4,Loredana,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo,64,151887,False,046InGzRvfWK1iWMJNKeBL,1,2019-07-05,single
3Hh0ZcGIqIkSiJVZGLcVLx,7Do8se3ZoaVqUt3woqqSrD,,MACHETE,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,68,211994,False,5OOd2aAkgZJlYRqYlT1Axz,3,2019-07-05,album
3Hh0ZcGIqIkSiJVZGLcVLx,0ffKEtMDnROKWyJtXUnLbJ,,Dani Faiv,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,68,211994,False,5OOd2aAkgZJlYRqYlT1Axz,3,2019-07-05,album
3Hh0ZcGIqIkSiJVZGLcVLx,19i93sA0D7yS9dYoVNBqAA,,tha Supreme,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,68,211994,False,5OOd2aAkgZJlYRqYlT1Axz,3,2019-07-05,album
3Hh0ZcGIqIkSiJVZGLcVLx,7u710e44HW3K7A5eTnRqHC,ca2c3c55-83ff-4a8b-886a-c45156519469,Fabri Fibra,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,68,211994,False,5OOd2aAkgZJlYRqYlT1Axz,3,2019-07-05,album
0nFCpnM7nistUWXRZpzOWM,7Do8se3ZoaVqUt3woqqSrD,,MACHETE,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,65,177036,False,5OOd2aAkgZJlYRqYlT1Axz,4,2019-07-05,album
0nFCpnM7nistUWXRZpzOWM,3hBQ4zniNdQf1cqqo6hzuW,,Salmo,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,65,177036,False,5OOd2aAkgZJlYRqYlT1Axz,4,2019-07-05,album
0nFCpnM7nistUWXRZpzOWM,0jdNdfi4vAuVi7a6cPDFBM,c8dd3b3d-dcf8-44d1-8c5d-1456c78f6b1c,Lazza,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,65,177036,False,5OOd2aAkgZJlYRqYlT1Axz,4,2019-07-05,album
0U6bQIAh6MCGo1xjbIIx2S,73jBynjsVtofjRpdpRAJGk,c5931849-7c9d-465e-b717-29e2af974c6b,Dimitri Vegas & Like Mike,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,1Cs0zKBU1kc0i8ypK3B9ai,302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,4VMYDCV2IEDYJArk749S6m,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,3wtMPMvPtiFylbnNXF6CAj,,Afro Bros,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,1GDbiv3spRmZ1XdM1jQbT7,25be91ac-7d7c-441f-a7d2-98e35d642e4c,Natti Natasha,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,2HkAI0YrEcgoR8QdaURqhO,,Dimitri Vegas,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
0U6bQIAh6MCGo1xjbIIx2S,4pwXiI7Z5ZStkgKowZyoKi,cf75f095-dae4-4956-975a-b5e5f66dae10,Like Mike,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,78,184558,False,7FTzcNdsKhMe53orWXsai8,1,2019-07-05,single
5WnfnSpuNEGXyEt78PBA6d,1iNqsUDUraNWrj00bqssQG,f7a94446-aa3f-41e6-b3d0-46dd695d7d6e,Dreamville,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,70gP6Ry4Uo0Yx6uzPIdaiJ,3ba54400-4c97-450f-b108-bcd90b9b2b76,Bas,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,6U3ybJ9UHNKEdsH7ktGBZ7,d616b606-cf6a-4b6e-ab0f-e253b8db6610,JID,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,0NcPKaSNIHAM2RfioH9vMT,453c9a64-4ff6-4c3b-9621-a73a6574f5be,Guapdad 4000,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,07V3atNq2TyPNDYmzp6Dyy,94e2f6fe-37ab-4e1f-b145-26cb80069503,Reese LAFLARE,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,0vaKiuLwFJLVU664A8GTjE,f09efc2c-210d-4a94-909a-20a233a75ec6,Jace,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,30C5wgn4celhRP3Tytv7R6,6ce817bd-600d-494d-bd53-2a5f770cf0c6,Mez,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,21dooacK2WGBB5amYvKyfM,5a42040d-2ae5-4e2a-a362-22e7b19d993c,Smokepurpp,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,6PDLwWvgYNMfBRLqC1h5cJ,20533bc5-fbc5-4d69-9e83-db3f17ce6e49,Buddy,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
5WnfnSpuNEGXyEt78PBA6d,2rhFzFmezpnW82MNqEKVry,faf916e0-ffc5-4345-a10b-b79ed8c9b8f6,Ski Mask The Slump God,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,74,217866,False,2n3quCZ0anEa46j2IveacI,11,2019-07-05,album
28fRkU3vhqAJdl9i9458pQ,7Do8se3ZoaVqUt3woqqSrD,,MACHETE,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,65,144097,False,5OOd2aAkgZJlYRqYlT1Axz,5,2019-07-05,album
28fRkU3vhqAJdl9i9458pQ,3hBQ4zniNdQf1cqqo6hzuW,,Salmo,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,65,144097,False,5OOd2aAkgZJlYRqYlT1Axz,5,2019-07-05,album
28fRkU3vhqAJdl9i9458pQ,6jQZzWW3JlEtcRDSzFVKSP,,Nitro,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,65,144097,False,5OOd2aAkgZJlYRqYlT1Axz,5,2019-07-05,album
28fRkU3vhqAJdl9i9458pQ,5AZuEF0feCXMkUCwQiQlW7,d7bcfcb3-9dab-4897-8c47-25132eb48a88,Marracash,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,65,144097,False,5OOd2aAkgZJlYRqYlT1Axz,5,2019-07-05,album
2K3bjojp1sCLdMMoO5lJ2p,7ltDVBr6mKbRvohxheJ9h1,25f3abd9-63b5-471a-bd25-feb9672dfa11,ROSALÍA,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,67,138370,False,7qJZgNj9IMy9onoTe5uhZc,1,2019-07-03,single
3pZO6GoVPeSYDxxsH6vCdj,1iNqsUDUraNWrj00bqssQG,f7a94446-aa3f-41e6-b3d0-46dd695d7d6e,Dreamville,https://open.spotify.com/track/3pZO6GoVPeSYDxxsH6vCdj,62,178373,False,2n3quCZ0anEa46j2IveacI,14,2019-07-05,album
3pZO6GoVPeSYDxxsH6vCdj,6l3HvQ5sa6mXTsMTB19rO5,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,https://open.spotify.com/track/3pZO6GoVPeSYDxxsH6vCdj,62,178373,False,2n3quCZ0anEa46j2IveacI,14,2019-07-05,album
3pZO6GoVPeSYDxxsH6vCdj,5yPzzu25VzEk8qrGTLIrE1,,Young Nudy,https://open.spotify.com/track/3pZO6GoVPeSYDxxsH6vCdj,62,178373,False,2n3quCZ0anEa46j2IveacI,14,2019-07-05,album
18uwL0vNUanqZH0ro2QcOP,3gIRvgZssIb9aiirIg0nI3,e116e0be-c371-4d57-bc09-e2d762d82540,Jeremy Zucker,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,83,181613,False,6Whp0T7d1SAt4gDUNkWWD1,1,2018-09-28,single
70eFcWOvlMObDhURTqT4Fv,6eUKZXaKkcviH0Ku9w2n3V,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,80,197866,False,3oIFxDIo2fwuk4lwCmFZCx,1,2019-07-12,album
70eFcWOvlMObDhURTqT4Fv,6LuN9FCkKOj5PcnpouEgny,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,80,197866,False,3oIFxDIo2fwuk4lwCmFZCx,1,2019-07-12,album
0hVXuCcriWRGvwMV1r5Yn9,6eUKZXaKkcviH0Ku9w2n3V,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,81,219946,False,3oIFxDIo2fwuk4lwCmFZCx,6,2019-07-12,album
0hVXuCcriWRGvwMV1r5Yn9,1uNFoZAHBGtllmzznpCI3s,e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,81,219946,False,3oIFxDIo2fwuk4lwCmFZCx,6,2019-07-12,album
1AI7UPw3fgwAFkvAlZWhE0,6eUKZXaKkcviH0Ku9w2n3V,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,74,189733,False,3oIFxDIo2fwuk4lwCmFZCx,4,2019-07-12,album
1AI7UPw3fgwAFkvAlZWhE0,2SrSdSvpminqmStGELCSNd,67fd5116-7a49-4abf-a34f-b08774128a7a,Stormzy,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,74,189733,False,3oIFxDIo2fwuk4lwCmFZCx,4,2019-07-12,album
